Year,Month,State,Primary Mode,Etiology,Serotype or Genotype,Etiology Status,Setting,Illnesses,Hospitalizations,Info on Hospitalizations,Deaths,Info on Deaths,Food Vehicle,Food Contaminated Ingredient,IFSAC Category,Water Exposure,Water Type,Animal Type,Animal Type Specify,Water Status
2014,12,Pennsylvania,Person-to-person,Norovirus unknown,,Confirmed,Long-term care/nursing home/assisted living facility,12,1,12,0,12,,,,,,,,
2014,12,Maine,Person-to-person,,,,Long-term care/nursing home/assisted living facility,13,1,13,0,13,,,,,,,,
2014,12,Maine,Person-to-person,,,,Long-term care/nursing home/assisted living facility,25,0,0,0,0,,,,,,,,
2014,12,Maine,Person-to-person,Norovirus Genogroup II,unknown,Confirmed,Long-term care/nursing home/assisted living facility,28,0,27,0,28,,,,,,,,
2014,11,Maine,Person-to-person,Norovirus Genogroup II,unknown,Confirmed,Long-term care/nursing home/assisted living facility,81,1,81,0,81,,,,,,,,
2014,12,Ohio,Person-to-person,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,35,0,35,0,35,,,,,,,,
2014,12,Wisconsin,Person-to-person,Norovirus Genogroup II,GII.6,Suspected,Long-term care/nursing home/assisted living facility,20,0,20,0,20,,,,,,,,
2015,1,Wisconsin,Person-to-person,Norovirus Genogroup II,unknown,Confirmed,Long-term care/nursing home/assisted living facility,24,0,24,0,24,,,,,,,,
2015,1,Wisconsin,Person-to-person,Norovirus Genogroup II,GII.6,Confirmed,Long-term care/nursing home/assisted living facility,16,1,16,0,16,,,,,,,,
2015,1,Wisconsin,Person-to-person,Norovirus Genogroup I,GI.2,Confirmed,Long-term care/nursing home/assisted living facility,48,0,48,1,48,,,,,,,,
2014,12,Wisconsin,Person-to-person,Norovirus Genogroup I,GI.2,Confirmed,Long-term care/nursing home/assisted living facility,16,0,16,0,16,,,,,,,,
2014,11,Nevada,Person-to-person,Norovirus Genogroup II,unknown,Confirmed,Long-term care/nursing home/assisted living facility,87,0,87,0,87,,,,,,,,
2014,11,Nevada,Person-to-person,Norovirus Genogroup II,unknown,Suspected,Long-term care/nursing home/assisted living facility,7,0,7,0,7,,,,,,,,
2014,12,Nevada,Person-to-person,Norovirus unknown,,Suspected,Long-term care/nursing home/assisted living facility,33,1,33,0,33,,,,,,,,
2015,1,Tennessee,Person-to-person,Norovirus Genogroup II,,Confirmed,Long-term care/nursing home/assisted living facility,16,0,16,0,16,,,,,,,,
2014,12,Colorado,Person-to-person,Norovirus,,Suspected,Child day care,10,0,10,0,10,,,,,,,,
2014,8,Colorado,Person-to-person,Norovirus,,Suspected,Child day care,5,0,5,0,5,,,,,,,,
2014,9,South Carolina,Person-to-person,Shigella sonnei,,Confirmed,School/college/university,19,1,19,0,19,,,,,,,,
2014,6,Colorado,Person-to-person,Norovirus,,Suspected,,21,0,2,0,2,,,,,,,,
2014,4,Colorado,Person-to-person,,,,Prison/jail,27,0,27,0,27,,,,,,,,
2014,11,Colorado,Person-to-person,Norovirus unknown,,Suspected,School/college/university,31,0,2,0,2,,,,,,,,
2014,11,Colorado,Person-to-person,Norovirus,,Suspected,Child day care,15,0,15,0,15,,,,,,,,
2014,9,Colorado,Person-to-person,Norovirus,,Suspected,Child day care,62,0,62,0,62,,,,,,,,
2014,8,Colorado,Person-to-person,"Escherichia coli, Shiga toxin-producing",unknown,Confirmed,Private home/residence,6,1,6,0,6,,,,,,,,
2014,12,Colorado,Person-to-person,Norovirus,,Suspected,Child day care,4,0,0,0,0,,,,,,,,
2014,12,Colorado,Person-to-person,Norovirus,,Suspected,Child day care,5,0,0,0,0,,,,,,,,
2015,1,Minnesota,Person-to-person,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,9,0,0,0,0,,,,,,,,
2014,10,Colorado,Person-to-person,Norovirus,,Suspected,Child day care,51,10,51,0,5,,,,,,,,
2014,11,Colorado,Person-to-person,Norovirus,,Suspected,Child day care,22,0,22,0,22,,,,,,,,
2014,12,Ohio,Person-to-person,Shigella sonnei,,Confirmed,Child day care,5,0,5,0,5,,,,,,,,
2015,1,Minnesota,Person-to-person,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,62,0,0,1,62,,,,,,,,
2014,12,Florida,Person-to-person,Norovirus Genogroup II,GII.4 Sydney,Confirmed,Long-term care/nursing home/assisted living facility,61,13,61,0,61,,,,,,,,
2015,1,Montana,Person-to-person,Rotavirus,,Suspected,Child day care,14,0,14,0,14,,,,,,,,
2015,1,Iowa,Person-to-person,Norovirus unknown,,Confirmed,Other healthcare facility,15,0,0,0,15,,,,,,,,
2014,6,North Carolina,Person-to-person,Shigella,,Confirmed,Camp,7,0,7,0,7,,,,,,,,
2014,8,North Carolina,Person-to-person,Salmonella,,Confirmed,School/college/university,3,0,3,0,3,,,,,,,,
2014,9,Georgia,Person-to-person,Shigella sonnei,subgroup D,Confirmed,"Other, specify",53,6,50,0,53,,,,,,,,
2015,1,Ohio,Person-to-person,Norovirus Genogroup II,GII.4 Sydney,Confirmed,Long-term care/nursing home/assisted living facility,12,0,12,0,12,,,,,,,,
2014,9,South Carolina,Person-to-person,Norovirus,,Suspected,School/college/university,65,0,65,0,65,,,,,,,,
2015,1,Ohio,Person-to-person,Norovirus unknown,,Suspected,Child day care,12,0,12,0,12,,,,,,,,
2015,1,Pennsylvania,Person-to-person,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,14,0,14,0,14,,,,,,,,
2014,12,Pennsylvania,Person-to-person,Shigella sonnei,subgroup D,Suspected,School/college/university,25,0,25,0,25,,,,,,,,
2014,12,Pennsylvania,Person-to-person,Norovirus unknown,,Suspected,,49,0,49,0,49,,,,,,,,
2014,12,Pennsylvania,Person-to-person,Norovirus unknown,,Suspected,Long-term care/nursing home/assisted living facility,13,0,13,0,13,,,,,,,,
2015,1,Minnesota,Person-to-person,Norovirus,,Suspected,School/college/university,21,0,0,0,0,,,,,,,,
2015,1,Pennsylvania,Person-to-person,Norovirus unknown,,Suspected,Long-term care/nursing home/assisted living facility,50,0,50,0,50,,,,,,,,
2014,12,Ohio,Person-to-person,Shigella sonnei,,Suspected,Child day care,4,0,4,0,4,,,,,,,,
2015,1,Ohio,Person-to-person,Norovirus Genogroup II,,Confirmed,Long-term care/nursing home/assisted living facility,35,0,35,0,35,,,,,,,,
2014,12,Minnesota,Person-to-person,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,42,0,0,0,0,,,,,,,,
2014,12,Colorado,Person-to-person,Norovirus,,Suspected,Child day care,23,0,23,0,23,,,,,,,,
2015,1,Wisconsin,Person-to-person,Norovirus unknown,,Suspected,Long-term care/nursing home/assisted living facility,15,0,5,0,15,,,,,,,,
2015,1,Wisconsin,Person-to-person,Norovirus Genogroup II,unknown,Suspected,Long-term care/nursing home/assisted living facility,5,0,5,0,5,,,,,,,,
2015,1,Wisconsin,Person-to-person,Norovirus unknown,,Suspected,Long-term care/nursing home/assisted living facility,4,0,4,0,4,,,,,,,,
2015,1,Wisconsin,Person-to-person,Norovirus Genogroup II,GII.6,Confirmed,Long-term care/nursing home/assisted living facility,18,1,18,0,18,,,,,,,,
2015,1,Wisconsin,Person-to-person,Norovirus Genogroup II,GII.4 Sydney,Confirmed,Long-term care/nursing home/assisted living facility,53,0,53,0,53,,,,,,,,
2015,1,Wisconsin,Person-to-person,Rotavirus,,Suspected,Long-term care/nursing home/assisted living facility,8,0,8,0,8,,,,,,,,
2015,1,Wisconsin,Person-to-person,Norovirus Genogroup II,GII.6,Confirmed,Long-term care/nursing home/assisted living facility,32,6,30,0,30,,,,,,,,
2015,1,Wisconsin,Person-to-person,Rotavirus,,Confirmed,Long-term care/nursing home/assisted living facility,25,3,25,1,25,,,,,,,,
2015,1,Wisconsin,Person-to-person,Norovirus unknown,,Confirmed,Hospital,15,0,15,0,15,,,,,,,,
2014,12,Wisconsin,Person-to-person,Norovirus Genogroup II; Norovirus Genogroup II,GII.6; GII.4 Sydney,Suspected; Suspected,Long-term care/nursing home/assisted living facility,45,1,45,0,45,,,,,,,,
2014,10,Georgia,Person-to-person,Shigella sonnei,,Confirmed,School/college/university,9,0,9,0,9,,,,,,,,
2015,1,Ohio,Person-to-person,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,64,0,64,0,64,,,,,,,,
2015,1,Minnesota,Person-to-person,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,55,0,0,0,55,,,,,,,,
2014,10,South Carolina,Person-to-person,Norovirus unknown,,Suspected,School/college/university,45,0,45,0,45,,,,,,,,
2014,12,South Carolina,Person-to-person,Sapovirus unknown,,Confirmed,Long-term care/nursing home/assisted living facility,33,0,33,0,33,,,,,,,,
2015,1,Pennsylvania,Person-to-person,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,17,0,17,0,17,,,,,,,,
2015,1,Pennsylvania,Person-to-person,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,27,1,27,0,27,,,,,,,,
2015,1,Tennessee,Person-to-person,Norovirus Genogroup II,GII.4 Sydney,Confirmed,Long-term care/nursing home/assisted living facility,37,0,0,0,0,,,,,,,,
2015,1,Tennessee,Person-to-person,Norovirus Genogroup II,GII.4 Sydney,Confirmed,Long-term care/nursing home/assisted living facility,46,0,46,0,46,,,,,,,,
2015,1,Ohio,Person-to-person,Norovirus Genogroup II,GII.4 Sydney,Confirmed,Long-term care/nursing home/assisted living facility,45,0,45,0,45,,,,,,,,
2014,12,Wyoming,Person-to-person,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,37,0,37,1,37,,,,,,,,
2014,10,North Carolina,Person-to-person,Clostridium other,,Confirmed,Long-term care/nursing home/assisted living facility,14,0,0,0,0,,,,,,,,
2014,10,North Carolina,Person-to-person,,,,Long-term care/nursing home/assisted living facility,40,0,40,0,40,,,,,,,,
2015,1,Minnesota,Person-to-person,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,25,0,0,0,0,,,,,,,,
2014,11,North Carolina,Person-to-person,,,,Other healthcare facility,36,0,36,0,36,,,,,,,,
2014,11,North Carolina,Person-to-person,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,62,0,62,0,62,,,,,,,,
2015,1,Ohio,Person-to-person,Shigella sonnei,,Confirmed,Child day care,21,2,21,0,21,,,,,,,,
2015,1,Kansas,Person-to-person,Norovirus Genogroup II,GII.4 Sydney,Confirmed,Long-term care/nursing home/assisted living facility,61,3,61,0,0,,,,,,,,
2015,1,Pennsylvania,Person-to-person,Norovirus unknown,,Confirmed,Long-term care/nursing home/assisted living facility,36,0,36,0,36,,,,,,,,
2014,12,Georgia,Person-to-person,Norovirus Genogroup II,unknown,Confirmed,Long-term care/nursing home/assisted living facility,30,12,30,1,30,,,,,,,,
2014,11,New Mexico,Person-to-person,Norovirus unknown,,Suspected,School/college/university,25,0,25,0,25,,,,,,,,
2014,12,New Mexico,Person-to-person,Norovirus unknown,,Suspected,School/college/university,198,0,198,0,198,,,,,,,,
2014,12,New Mexico,Person-to-person,Norovirus unknown,,Suspected,School/college/university,18,0,18,0,18,,,,,,,,
2014,11,New Mexico,Person-to-person,Norovirus unknown,,Suspected,School/college/university,132,0,132,0,132,,,,,,,,
2015,1,Minnesota,Person-to-person,Norovirus,,Suspected,Other healthcare facility,67,0,0,0,67,,,,,,,,
2014,11,New Mexico,Person-to-person,Norovirus unknown,,Suspected,School/college/university,28,0,28,0,28,,,,,,,,
2015,1,Tennessee,Person-to-person,Norovirus Genogroup II,GII.4 Sydney,Confirmed,Long-term care/nursing home/assisted living facility,74,0,74,0,74,,,,,,,,
2014,12,New Mexico,Person-to-person,Norovirus unknown,,Confirmed,Long-term care/nursing home/assisted living facility,12,1,12,0,12,,,,,,,,
2014,6,New Mexico,Person-to-person,Clostridium other,,Confirmed,Long-term care/nursing home/assisted living facility,9,0,9,0,9,,,,,,,,
2015,1,Ohio,Person-to-person,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,20,0,20,0,20,,,,,,,,
2015,1,Mississippi,Person-to-person,Norovirus Genogroup II,GII.4 Sydney,Confirmed,Long-term care/nursing home/assisted living facility,41,1,41,0,41,,,,,,,,
2014,11,North Carolina,Person-to-person,Norovirus,,Suspected,"Other, specify",7,1,7,0,7,,,,,,,,
2015,1,Pennsylvania,Person-to-person,Norovirus unknown,,Suspected,Long-term care/nursing home/assisted living facility,18,0,17,0,17,,,,,,,,
2014,10,Nevada,Person-to-person,,,,Child day care,12,0,12,0,12,,,,,,,,
2014,11,North Carolina,Person-to-person,,,,School/college/university,31,0,31,1,31,,,,,,,,
2014,12,North Carolina,Person-to-person,,,,Long-term care/nursing home/assisted living facility,7,0,7,0,7,,,,,,,,
2014,8,North Dakota,Person-to-person,,,,Long-term care/nursing home/assisted living facility,10,0,10,0,10,,,,,,,,
2014,11,North Dakota,Person-to-person,,,,Long-term care/nursing home/assisted living facility,40,2,40,0,40,,,,,,,,
2014,12,North Dakota,Person-to-person,,,,Long-term care/nursing home/assisted living facility,38,0,38,0,38,,,,,,,,
2014,12,North Dakota,Person-to-person,,,,Long-term care/nursing home/assisted living facility,67,0,67,0,67,,,,,,,,
2014,12,North Dakota,Person-to-person,,,,Long-term care/nursing home/assisted living facility,42,0,42,0,42,,,,,,,,
2014,12,North Dakota,Person-to-person,,,,Long-term care/nursing home/assisted living facility,19,1,19,0,19,,,,,,,,
2014,10,North Dakota,Person-to-person,,,,Long-term care/nursing home/assisted living facility,79,0,79,0,79,,,,,,,,
2014,12,North Dakota,Person-to-person,,,,Long-term care/nursing home/assisted living facility,10,0,10,0,10,,,,,,,,
2014,12,North Dakota,Person-to-person,,,,Long-term care/nursing home/assisted living facility,62,1,62,0,62,,,,,,,,
2015,1,North Dakota,Person-to-person,,,,Long-term care/nursing home/assisted living facility,15,0,0,0,0,,,,,,,,
2014,12,North Dakota,Person-to-person,Norovirus unknown,,Confirmed,Long-term care/nursing home/assisted living facility,127,0,127,0,127,,,,,,,,
2015,1,Pennsylvania,Person-to-person,,,,Long-term care/nursing home/assisted living facility,8,0,8,0,8,,,,,,,,
2015,1,Pennsylvania,Person-to-person,Norovirus unknown,,Confirmed,Long-term care/nursing home/assisted living facility,45,0,42,0,42,,,,,,,,
2015,1,Pennsylvania,Person-to-person,Norovirus unknown,,Suspected,Long-term care/nursing home/assisted living facility,21,2,21,0,21,,,,,,,,
2015,1,Pennsylvania,Person-to-person,Norovirus unknown,,Confirmed,Long-term care/nursing home/assisted living facility,80,4,80,0,80,,,,,,,,
2015,1,Pennsylvania,Person-to-person,,,,Long-term care/nursing home/assisted living facility,43,0,43,0,43,,,,,,,,
2014,12,New Mexico,Person-to-person,,,,Long-term care/nursing home/assisted living facility,42,0,42,0,42,,,,,,,,
2015,1,Minnesota,Person-to-person,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,40,0,0,0,40,,,,,,,,
2015,1,Iowa,Person-to-person,Norovirus unknown,,Suspected,Long-term care/nursing home/assisted living facility,7,0,0,0,7,,,,,,,,
2015,1,Iowa,Person-to-person,Norovirus Genogroup II,unknown,Confirmed,Long-term care/nursing home/assisted living facility,19,0,19,0,19,,,,,,,,
2015,1,Illinois,Person-to-person,Norovirus,,Suspected,,22,0,,0,,,,,,,,,
2014,9,Wisconsin,Person-to-person,Cryptosporidium unknown,,Confirmed,Child day care,4,1,4,0,4,,,,,,,,
2015,1,Wisconsin,Person-to-person,Norovirus unknown,,Suspected,Long-term care/nursing home/assisted living facility,21,1,21,0,21,,,,,,,,
2015,1,Wisconsin,Person-to-person,Norovirus Genogroup II,GII.6,Suspected,Long-term care/nursing home/assisted living facility,16,0,6,0,16,,,,,,,,
2015,1,Wisconsin,Person-to-person,,,,Other healthcare facility,5,0,5,0,5,,,,,,,,
2015,1,Wisconsin,Person-to-person,Norovirus Genogroup II,GII.4 Sydney,Suspected,Long-term care/nursing home/assisted living facility,28,1,28,0,28,,,,,,,,
2014,12,North Carolina,Person-to-person,Shigella,,Confirmed,Child day care,2,0,2,0,2,,,,,,,,
2014,12,North Carolina,Person-to-person,Norovirus,,Suspected,Other healthcare facility,24,0,24,0,24,,,,,,,,
2014,12,North Carolina,Person-to-person,Norovirus,,Confirmed,Long-term care/nursing home/assisted living facility,26,0,26,0,26,,,,,,,,
2014,12,North Carolina,Person-to-person,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,39,1,39,0,39,,,,,,,,
2014,12,North Carolina,Person-to-person,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,50,0,50,0,50,,,,,,,,
2014,2,Nebraska,Person-to-person,Norovirus,,Confirmed,,24,5,24,0,24,,,,,,,,
2015,1,Tennessee,Person-to-person,Norovirus Genogroup II,GII.4 Sydney,Confirmed,Prison/jail,71,0,60,0,60,,,,,,,,
2014,12,Tennessee,Person-to-person,Norovirus Genogroup II,GII.4 Sydney,Suspected,"Other, specify",64,4,64,0,64,,,,,,,,
2014,12,North Carolina,Person-to-person,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,8,0,8,0,8,,,,,,,,
2014,3,Nebraska,Person-to-person,Norovirus,,Suspected,,19,6,19,1,19,,,,,,,,
2014,3,Nebraska,Person-to-person,Norovirus,,Suspected,,68,0,68,0,68,,,,,,,,
2014,12,Michigan,Person-to-person,Norovirus Genogroup II,GII.4 Sydney,Confirmed,Long-term care/nursing home/assisted living facility,13,1,13,0,13,,,,,,,,
2014,12,Michigan,Person-to-person,Norovirus Genogroup II,GII.4 Sydney,Confirmed,Long-term care/nursing home/assisted living facility,47,1,47,0,47,,,,,,,,
2014,12,Michigan,Person-to-person,Norovirus Genogroup II,GII.6,Confirmed,Long-term care/nursing home/assisted living facility,7,0,7,0,7,,,,,,,,
2014,12,Michigan,Person-to-person,Norovirus Genogroup II,GII.4 Sydney,Confirmed,Long-term care/nursing home/assisted living facility,9,0,9,0,9,,,,,,,,
2015,1,Michigan,Person-to-person,Norovirus Genogroup II,GII.6,Confirmed,Long-term care/nursing home/assisted living facility,10,0,10,0,10,,,,,,,,
2015,1,Michigan,Person-to-person,Norovirus Genogroup II,GII.4 Sydney,Confirmed,Long-term care/nursing home/assisted living facility,15,0,15,0,15,,,,,,,,
2014,3,Nebraska,Person-to-person,,,,,16,4,16,0,16,,,,,,,,
2014,11,Nebraska,Person-to-person,,,,,22,0,22,0,22,,,,,,,,
2015,1,Ohio,Person-to-person,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,8,0,8,0,8,,,,,,,,
2014,12,Nebraska,Person-to-person,,,,,25,0,25,0,25,,,,,,,,
2014,1,Colorado,Person-to-person,Norovirus,,Suspected,School/college/university,96,0,96,0,96,,,,,,,,
2014,11,Missouri,Person-to-person,,,,School/college/university,99,0,99,0,99,,,,,,,,
2014,12,Missouri,Person-to-person,Norovirus unknown,,Confirmed,Long-term care/nursing home/assisted living facility,67,0,67,0,67,,,,,,,,
2014,7,Maryland,Person-to-person,Shigella sonnei,subgroup D,Confirmed,School/college/university,15,0,15,0,15,,,,,,,,
2014,10,Texas,Person-to-person,Shigella sonnei,,Confirmed,School/college/university,16,0,16,0,16,,,,,,,,
2015,1,Iowa,Person-to-person,Norovirus unknown,,Suspected,Long-term care/nursing home/assisted living facility,24,0,0,0,24,,,,,,,,
2015,1,Pennsylvania,Person-to-person,Norovirus unknown,,Confirmed,Long-term care/nursing home/assisted living facility,46,0,46,0,46,,,,,,,,
2015,1,Tennessee,Person-to-person,Norovirus Genogroup II,GII.4 Sydney,Suspected,Long-term care/nursing home/assisted living facility,42,3,42,0,42,,,,,,,,
2015,1,Ohio,Person-to-person,Norovirus Genogroup II,GII.4 Sydney,Confirmed,Long-term care/nursing home/assisted living facility,36,1,36,0,36,,,,,,,,
2014,12,Rhode Island,Person-to-person,Norovirus unknown,,Suspected,Long-term care/nursing home/assisted living facility,13,0,13,0,13,,,,,,,,
2013,12,Nebraska,Person-to-person,Norovirus unknown,,Confirmed,Long-term care/nursing home/assisted living facility,62,,,,,,,,,,,,
2014,12,Nebraska,Person-to-person,Norovirus Genogroup II,,Confirmed,Long-term care/nursing home/assisted living facility,17,0,17,1,17,,,,,,,,
2015,1,Kentucky,Person-to-person,,,,Long-term care/nursing home/assisted living facility,4,0,4,0,4,,,,,,,,
